Title1,Title2,Authors1,Authors2,Keywords1,Keywords2,Label
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,t shi; k kang; j choo; ck reddy,b jeong; j yoon; jm lee,"Topic modeling, short texts, non-negative matrix factorization, word embedding",Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,"social media analytics–challenges in topic discovery, data collection, and data preparation",t shi; k kang; j choo; ck reddy,s stieglitz; m mirbabaie; b ross,"Topic modeling, short texts, non-negative matrix factorization, word embedding",Social media analytics Social media Information systems Big data,0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,topic modeling in management research: rendering new theory from textual data,t shi; k kang; j choo; ck reddy,tr hannigan; rfj haans; k vakili,"Topic modeling, short texts, non-negative matrix factorization, word embedding","topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,text similarity in vector space models: a comparative study,t shi; k kang; j choo; ck reddy,o shahmirzadi; a lugowski,"Topic modeling, short texts, non-negative matrix factorization, word embedding","text similarity, vector space model, text embedding, patent, big data",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,the effect of online reviews on product sales: a joint sentiment-topic analysis,t shi; k kang; j choo; ck reddy,x li; c wu; f mai,"Topic modeling, short texts, non-negative matrix factorization, word embedding","eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,"the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",t shi; k kang; j choo; ck reddy,zc lipton,"Topic modeling, short texts, non-negative matrix factorization, word embedding","Machine larning, Model Interpretability",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,t shi; k kang; j choo; ck reddy,e park; b chae; j kwon,"Topic modeling, short texts, non-negative matrix factorization, word embedding","topical structure modeling, topic modeling",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,"trends and trajectories for explainable, accountable and intelligible systems: an hci research agenda",t shi; k kang; j choo; ck reddy,a abdul; j vermeulen; d wang; by lim,"Topic modeling, short texts, non-negative matrix factorization, word embedding",Intelligibility; explanations; explainable artificial intelligence; interpretable machine learning.,0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,t shi; k kang; j choo; ck reddy,m jošt; e köhnen; ab morales-vilches,"Topic modeling, short texts, non-negative matrix factorization, word embedding","textured interfaces, solar cells, advance light management",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,using social media to mine and analyze public opinion related to covid-19 in china,t shi; k kang; j choo; ck reddy,x han; j wang; m zhang; x wang,"Topic modeling, short texts, non-negative matrix factorization, word embedding",coronavirus; COVID-19; social media; public opinion; China; resource allocation,0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,top concerns of tweeters during the covid-19 pandemic: infoveillance study,t shi; k kang; j choo; ck reddy,a abd-alrazaq; d alhuwail; m househ; m hamdi,"Topic modeling, short texts, non-negative matrix factorization, word embedding","coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,stock movement prediction from tweets and historical prices,t shi; k kang; j choo; ck reddy,y xu; sb cohen,"Topic modeling, short texts, non-negative matrix factorization, word embedding","Twitter, Stock Price, Topic Modelling",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,topic compositional neural language model,t shi; k kang; j choo; ck reddy,w wang; z gan; w wang; d shen,"Topic modeling, short texts, non-negative matrix factorization, word embedding","Neural Language Model, Topic Compositional, Topic Modeling",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,text mining in organizational research,t shi; k kang; j choo; ck reddy,vb kobayashi; st mol; ha berkers,"Topic modeling, short texts, non-negative matrix factorization, word embedding","text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,stm: an r package for structural topic models,t shi; k kang; j choo; ck reddy,me roberts; bm stewart; d tingley,"Topic modeling, short texts, non-negative matrix factorization, word embedding","Structural Topic Model, Topic Modeling, Text Classifications",0
short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,topic modeling in embedding spaces,t shi; k kang; j choo; ck reddy,ab dieng; fjr ruiz; dm blei,"Topic modeling, short texts, non-negative matrix factorization, word embedding","Embeeding Space, Topic Modeling",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",using social media to mine and analyze public opinion related to covid-19 in china,s stieglitz; m mirbabaie; b ross,x han; j wang; m zhang; x wang,Social media analytics Social media Information systems Big data,coronavirus; COVID-19; social media; public opinion; China; resource allocation,1
"social media analytics–challenges in topic discovery, data collection, and data preparation",social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,s stieglitz; m mirbabaie; b ross,b jeong; j yoon; jm lee,Social media analytics Social media Information systems Big data,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,1
"social media analytics–challenges in topic discovery, data collection, and data preparation",cistopic: cis-regulatory topic modeling on single-cell atac-seq data,s stieglitz; m mirbabaie; b ross,c bravo gonzález-blas; l minnoye; d papasokrati,Social media analytics Social media Information systems Big data,"cis-Regulator, topic modeling",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",topic modeling in management research: rendering new theory from textual data,s stieglitz; m mirbabaie; b ross,tr hannigan; rfj haans; k vakili,Social media analytics Social media Information systems Big data,"topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",the effect of online reviews on product sales: a joint sentiment-topic analysis,s stieglitz; m mirbabaie; b ross,x li; c wu; f mai,Social media analytics Social media Information systems Big data,"eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,s stieglitz; m mirbabaie; b ross,e park; b chae; j kwon,Social media analytics Social media Information systems Big data,"topical structure modeling, topic modeling",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",what is wrong with topic modeling? and how to fix it using search-based software engineering,s stieglitz; m mirbabaie; b ross,a agrawal; w fu; t menzies,Social media analytics Social media Information systems Big data,"Topic modeling, Stability, LDA, tuning, differential evolution",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",what do hotel customers complain about? text analysis using structural topic model,s stieglitz; m mirbabaie; b ross,n hu; t zhang; b gao; i bose,Social media analytics Social media Information systems Big data,Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
"social media analytics–challenges in topic discovery, data collection, and data preparation",textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,s stieglitz; m mirbabaie; b ross,m jošt; e köhnen; ab morales-vilches,Social media analytics Social media Information systems Big data,"textured interfaces, solar cells, advance light management",0
"social media analytics–challenges in topic discovery, data collection, and data preparation","trends and trajectories for explainable, accountable and intelligible systems: an hci research agenda",s stieglitz; m mirbabaie; b ross,a abdul; j vermeulen; d wang; by lim,Social media analytics Social media Information systems Big data,Intelligibility; explanations; explainable artificial intelligence; interpretable machine learning.,0
"social media analytics–challenges in topic discovery, data collection, and data preparation",the utility of topic modelling for discourse studies: a critical evaluation,s stieglitz; m mirbabaie; b ross,g brookes; t mcenery,Social media analytics Social media Information systems Big data,"Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",stock movement prediction from tweets and historical prices,s stieglitz; m mirbabaie; b ross,y xu; sb cohen,Social media analytics Social media Information systems Big data,"Twitter, Stock Price, Topic Modelling",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",stm: an r package for structural topic models,s stieglitz; m mirbabaie; b ross,me roberts; bm stewart; d tingley,Social media analytics Social media Information systems Big data,"Structural Topic Model, Topic Modeling, Text Classifications",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",topic compositional neural language model,s stieglitz; m mirbabaie; b ross,w wang; z gan; w wang; d shen,Social media analytics Social media Information systems Big data,"Neural Language Model, Topic Compositional, Topic Modeling",0
"social media analytics–challenges in topic discovery, data collection, and data preparation","the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",s stieglitz; m mirbabaie; b ross,zc lipton,Social media analytics Social media Information systems Big data,"Machine larning, Model Interpretability",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",topic modeling in embedding spaces,s stieglitz; m mirbabaie; b ross,ab dieng; fjr ruiz; dm blei,Social media analytics Social media Information systems Big data,"Embeeding Space, Topic Modeling",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",top concerns of tweeters during the covid-19 pandemic: infoveillance study,s stieglitz; m mirbabaie; b ross,a abd-alrazaq; d alhuwail; m househ; m hamdi,Social media analytics Social media Information systems Big data,"coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",text mining in organizational research,s stieglitz; m mirbabaie; b ross,vb kobayashi; st mol; ha berkers,Social media analytics Social media Information systems Big data,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",0
"social media analytics–challenges in topic discovery, data collection, and data preparation",text similarity in vector space models: a comparative study,s stieglitz; m mirbabaie; b ross,o shahmirzadi; a lugowski,Social media analytics Social media Information systems Big data,"text similarity, vector space model, text embedding, patent, big data",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,the effect of online reviews on product sales: a joint sentiment-topic analysis,b jeong; j yoon; jm lee,x li; c wu; f mai,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",1
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,using social media to mine and analyze public opinion related to covid-19 in china,b jeong; j yoon; jm lee,x han; j wang; m zhang; x wang,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,coronavirus; COVID-19; social media; public opinion; China; resource allocation,1
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,topic modeling in management research: rendering new theory from textual data,b jeong; j yoon; jm lee,tr hannigan; rfj haans; k vakili,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,cistopic: cis-regulatory topic modeling on single-cell atac-seq data,b jeong; j yoon; jm lee,c bravo gonzález-blas; l minnoye; d papasokrati,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"cis-Regulator, topic modeling",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,what is wrong with topic modeling? and how to fix it using search-based software engineering,b jeong; j yoon; jm lee,a agrawal; w fu; t menzies,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"Topic modeling, Stability, LDA, tuning, differential evolution",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,what do hotel customers complain about? text analysis using structural topic model,b jeong; j yoon; jm lee,n hu; t zhang; b gao; i bose,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,b jeong; j yoon; jm lee,m jošt; e köhnen; ab morales-vilches,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"textured interfaces, solar cells, advance light management",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,the utility of topic modelling for discourse studies: a critical evaluation,b jeong; j yoon; jm lee,g brookes; t mcenery,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,b jeong; j yoon; jm lee,e park; b chae; j kwon,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"topical structure modeling, topic modeling",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,"the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",b jeong; j yoon; jm lee,zc lipton,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"Machine larning, Model Interpretability",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,stock movement prediction from tweets and historical prices,b jeong; j yoon; jm lee,y xu; sb cohen,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"Twitter, Stock Price, Topic Modelling",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,stm: an r package for structural topic models,b jeong; j yoon; jm lee,me roberts; bm stewart; d tingley,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"Structural Topic Model, Topic Modeling, Text Classifications",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,topic modeling in embedding spaces,b jeong; j yoon; jm lee,ab dieng; fjr ruiz; dm blei,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"Embeeding Space, Topic Modeling",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,"trends and trajectories for explainable, accountable and intelligible systems: an hci research agenda",b jeong; j yoon; jm lee,a abdul; j vermeulen; d wang; by lim,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,Intelligibility; explanations; explainable artificial intelligence; interpretable machine learning.,0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,text similarity in vector space models: a comparative study,b jeong; j yoon; jm lee,o shahmirzadi; a lugowski,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"text similarity, vector space model, text embedding, patent, big data",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,topic compositional neural language model,b jeong; j yoon; jm lee,w wang; z gan; w wang; d shen,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"Neural Language Model, Topic Compositional, Topic Modeling",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,top concerns of tweeters during the covid-19 pandemic: infoveillance study,b jeong; j yoon; jm lee,a abd-alrazaq; d alhuwail; m househ; m hamdi,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",0
social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,text mining in organizational research,b jeong; j yoon; jm lee,vb kobayashi; st mol; ha berkers,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",0
stm: an r package for structural topic models,topic compositional neural language model,me roberts; bm stewart; d tingley,w wang; z gan; w wang; d shen,"Structural Topic Model, Topic Modeling, Text Classifications","Neural Language Model, Topic Compositional, Topic Modeling",1
stm: an r package for structural topic models,topic modeling in embedding spaces,me roberts; bm stewart; d tingley,ab dieng; fjr ruiz; dm blei,"Structural Topic Model, Topic Modeling, Text Classifications","Embeeding Space, Topic Modeling",1
stm: an r package for structural topic models,what do hotel customers complain about? text analysis using structural topic model,me roberts; bm stewart; d tingley,n hu; t zhang; b gao; i bose,"Structural Topic Model, Topic Modeling, Text Classifications",Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
stm: an r package for structural topic models,text similarity in vector space models: a comparative study,me roberts; bm stewart; d tingley,o shahmirzadi; a lugowski,"Structural Topic Model, Topic Modeling, Text Classifications","text similarity, vector space model, text embedding, patent, big data",0
stm: an r package for structural topic models,topic modeling in management research: rendering new theory from textual data,me roberts; bm stewart; d tingley,tr hannigan; rfj haans; k vakili,"Structural Topic Model, Topic Modeling, Text Classifications","topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",1
stm: an r package for structural topic models,stock movement prediction from tweets and historical prices,me roberts; bm stewart; d tingley,y xu; sb cohen,"Structural Topic Model, Topic Modeling, Text Classifications","Twitter, Stock Price, Topic Modelling",0
stm: an r package for structural topic models,the utility of topic modelling for discourse studies: a critical evaluation,me roberts; bm stewart; d tingley,g brookes; t mcenery,"Structural Topic Model, Topic Modeling, Text Classifications","Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",1
stm: an r package for structural topic models,the effect of online reviews on product sales: a joint sentiment-topic analysis,me roberts; bm stewart; d tingley,x li; c wu; f mai,"Structural Topic Model, Topic Modeling, Text Classifications","eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
stm: an r package for structural topic models,cistopic: cis-regulatory topic modeling on single-cell atac-seq data,me roberts; bm stewart; d tingley,c bravo gonzález-blas; l minnoye; d papasokrati,"Structural Topic Model, Topic Modeling, Text Classifications","cis-Regulator, topic modeling",0
stm: an r package for structural topic models,what is wrong with topic modeling? and how to fix it using search-based software engineering,me roberts; bm stewart; d tingley,a agrawal; w fu; t menzies,"Structural Topic Model, Topic Modeling, Text Classifications","Topic modeling, Stability, LDA, tuning, differential evolution",0
stm: an r package for structural topic models,top concerns of tweeters during the covid-19 pandemic: infoveillance study,me roberts; bm stewart; d tingley,a abd-alrazaq; d alhuwail; m househ; m hamdi,"Structural Topic Model, Topic Modeling, Text Classifications","coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",0
stm: an r package for structural topic models,using social media to mine and analyze public opinion related to covid-19 in china,me roberts; bm stewart; d tingley,x han; j wang; m zhang; x wang,"Structural Topic Model, Topic Modeling, Text Classifications",coronavirus; COVID-19; social media; public opinion; China; resource allocation,0
stm: an r package for structural topic models,toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,me roberts; bm stewart; d tingley,e park; b chae; j kwon,"Structural Topic Model, Topic Modeling, Text Classifications","topical structure modeling, topic modeling",0
stm: an r package for structural topic models,"trends and trajectories for explainable, accountable and intelligible systems: an hci research agenda",me roberts; bm stewart; d tingley,a abdul; j vermeulen; d wang; by lim,"Structural Topic Model, Topic Modeling, Text Classifications",Intelligibility; explanations; explainable artificial intelligence; interpretable machine learning.,0
stm: an r package for structural topic models,textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,me roberts; bm stewart; d tingley,m jošt; e köhnen; ab morales-vilches,"Structural Topic Model, Topic Modeling, Text Classifications","textured interfaces, solar cells, advance light management",0
stm: an r package for structural topic models,text mining in organizational research,me roberts; bm stewart; d tingley,vb kobayashi; st mol; ha berkers,"Structural Topic Model, Topic Modeling, Text Classifications","text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",0
stm: an r package for structural topic models,"the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",me roberts; bm stewart; d tingley,zc lipton,"Structural Topic Model, Topic Modeling, Text Classifications","Machine larning, Model Interpretability",0
stock movement prediction from tweets and historical prices,topic modeling in management research: rendering new theory from textual data,y xu; sb cohen,tr hannigan; rfj haans; k vakili,"Twitter, Stock Price, Topic Modelling","topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",0
stock movement prediction from tweets and historical prices,the utility of topic modelling for discourse studies: a critical evaluation,y xu; sb cohen,g brookes; t mcenery,"Twitter, Stock Price, Topic Modelling","Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",0
stock movement prediction from tweets and historical prices,text mining in organizational research,y xu; sb cohen,vb kobayashi; st mol; ha berkers,"Twitter, Stock Price, Topic Modelling","text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",0
stock movement prediction from tweets and historical prices,text similarity in vector space models: a comparative study,y xu; sb cohen,o shahmirzadi; a lugowski,"Twitter, Stock Price, Topic Modelling","text similarity, vector space model, text embedding, patent, big data",0
stock movement prediction from tweets and historical prices,using social media to mine and analyze public opinion related to covid-19 in china,y xu; sb cohen,x han; j wang; m zhang; x wang,"Twitter, Stock Price, Topic Modelling",coronavirus; COVID-19; social media; public opinion; China; resource allocation,0
stock movement prediction from tweets and historical prices,cistopic: cis-regulatory topic modeling on single-cell atac-seq data,y xu; sb cohen,c bravo gonzález-blas; l minnoye; d papasokrati,"Twitter, Stock Price, Topic Modelling","cis-Regulator, topic modeling",0
stock movement prediction from tweets and historical prices,top concerns of tweeters during the covid-19 pandemic: infoveillance study,y xu; sb cohen,a abd-alrazaq; d alhuwail; m househ; m hamdi,"Twitter, Stock Price, Topic Modelling","coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",1
stock movement prediction from tweets and historical prices,the effect of online reviews on product sales: a joint sentiment-topic analysis,y xu; sb cohen,x li; c wu; f mai,"Twitter, Stock Price, Topic Modelling","eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
stock movement prediction from tweets and historical prices,what do hotel customers complain about? text analysis using structural topic model,y xu; sb cohen,n hu; t zhang; b gao; i bose,"Twitter, Stock Price, Topic Modelling",Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
stock movement prediction from tweets and historical prices,what is wrong with topic modeling? and how to fix it using search-based software engineering,y xu; sb cohen,a agrawal; w fu; t menzies,"Twitter, Stock Price, Topic Modelling","Topic modeling, Stability, LDA, tuning, differential evolution",0
stock movement prediction from tweets and historical prices,textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,y xu; sb cohen,m jošt; e köhnen; ab morales-vilches,"Twitter, Stock Price, Topic Modelling","textured interfaces, solar cells, advance light management",0
stock movement prediction from tweets and historical prices,topic modeling in embedding spaces,y xu; sb cohen,ab dieng; fjr ruiz; dm blei,"Twitter, Stock Price, Topic Modelling","Embeeding Space, Topic Modeling",0
stock movement prediction from tweets and historical prices,"trends and trajectories for explainable, accountable and intelligible systems: an hci research agenda",y xu; sb cohen,a abdul; j vermeulen; d wang; by lim,"Twitter, Stock Price, Topic Modelling",Intelligibility; explanations; explainable artificial intelligence; interpretable machine learning.,0
stock movement prediction from tweets and historical prices,toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,y xu; sb cohen,e park; b chae; j kwon,"Twitter, Stock Price, Topic Modelling","topical structure modeling, topic modeling",0
stock movement prediction from tweets and historical prices,"the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",y xu; sb cohen,zc lipton,"Twitter, Stock Price, Topic Modelling","Machine larning, Model Interpretability",0
stock movement prediction from tweets and historical prices,topic compositional neural language model,y xu; sb cohen,w wang; z gan; w wang; d shen,"Twitter, Stock Price, Topic Modelling","Neural Language Model, Topic Compositional, Topic Modeling",0
text mining in organizational research,topic modeling in management research: rendering new theory from textual data,vb kobayashi; st mol; ha berkers,tr hannigan; rfj haans; k vakili,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",1
text mining in organizational research,topic modeling in embedding spaces,vb kobayashi; st mol; ha berkers,ab dieng; fjr ruiz; dm blei,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","Embeeding Space, Topic Modeling",0
text mining in organizational research,text similarity in vector space models: a comparative study,vb kobayashi; st mol; ha berkers,o shahmirzadi; a lugowski,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","text similarity, vector space model, text embedding, patent, big data",0
text mining in organizational research,topic compositional neural language model,vb kobayashi; st mol; ha berkers,w wang; z gan; w wang; d shen,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","Neural Language Model, Topic Compositional, Topic Modeling",0
text mining in organizational research,the utility of topic modelling for discourse studies: a critical evaluation,vb kobayashi; st mol; ha berkers,g brookes; t mcenery,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",0
text mining in organizational research,what is wrong with topic modeling? and how to fix it using search-based software engineering,vb kobayashi; st mol; ha berkers,a agrawal; w fu; t menzies,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","Topic modeling, Stability, LDA, tuning, differential evolution",0
text mining in organizational research,using social media to mine and analyze public opinion related to covid-19 in china,vb kobayashi; st mol; ha berkers,x han; j wang; m zhang; x wang,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",coronavirus; COVID-19; social media; public opinion; China; resource allocation,0
text mining in organizational research,"trends and trajectories for explainable, accountable and intelligible systems: an hci research agenda",vb kobayashi; st mol; ha berkers,a abdul; j vermeulen; d wang; by lim,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",Intelligibility; explanations; explainable artificial intelligence; interpretable machine learning.,0
text mining in organizational research,cistopic: cis-regulatory topic modeling on single-cell atac-seq data,vb kobayashi; st mol; ha berkers,c bravo gonzález-blas; l minnoye; d papasokrati,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","cis-Regulator, topic modeling",0
text mining in organizational research,what do hotel customers complain about? text analysis using structural topic model,vb kobayashi; st mol; ha berkers,n hu; t zhang; b gao; i bose,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
text mining in organizational research,the effect of online reviews on product sales: a joint sentiment-topic analysis,vb kobayashi; st mol; ha berkers,x li; c wu; f mai,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
text mining in organizational research,"the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",vb kobayashi; st mol; ha berkers,zc lipton,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","Machine larning, Model Interpretability",0
text mining in organizational research,top concerns of tweeters during the covid-19 pandemic: infoveillance study,vb kobayashi; st mol; ha berkers,a abd-alrazaq; d alhuwail; m househ; m hamdi,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",0
